dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
ASVspoof2021_DF,Spectra-AASIST,full_waveform,voiced_fraction,1,5000,0.18025273209777296,8.829073641318615e-38,5000,0.04010368999884801,0.005325300627909261,negated_raw_is_spoof,screen,2.9518096950080147e-37,0.007987950941863891
ASVspoof2021_DF,Spectra-AASIST,full_waveform,hnr_db,1,4970,0.009188542962062113,0.5172264130077714,4970,-0.05100690626928626,0.0004091082977813496,negated_raw_is_spoof,screen,0.5439376362147456,0.0006830329841219054
ASVspoof2021_DF,Spectra-AASIST,full_waveform,cpp_proxy_db,1,4970,-0.15323076394486693,1.710983871711874e-27,4970,-0.07131398760929368,7.6440616046354e-07,negated_raw_is_spoof,screen,4.770876190001574e-27,1.5175212402703067e-06
ASVspoof2021_DF,Spectra-AASIST,full_waveform,jitter_proxy,1,4970,-0.026079843589314047,0.06599863623820237,4970,0.03591906359224408,0.012849177502016718,negated_raw_is_spoof,screen,0.07733406024772799,0.018549188574339924
ASVspoof2021_DF,Spectra-AASIST,full_waveform,shimmer_proxy_db,1,4970,0.12379710645282874,1.97003216341854e-18,4970,0.05803508909748804,5.7736801966630464e-05,negated_raw_is_spoof,screen,4.3909174587637115e-18,0.00010457986771314197
ASVspoof2021_DF,Spectra-AASIST,full_waveform,f0_delta_hz,1,4970,-0.019603736415921662,0.16702887986080278,4970,0.03919683882527365,0.006625101105901481,negated_raw_is_spoof,screen,0.18583345573917132,0.00988250375841464
ASVspoof2021_DF,Spectra-AASIST,full_waveform,group_delay_var,1,5000,0.01950369836695647,0.16792371750838384,5000,-5.935029892135785e-05,0.996710818045039,negated_raw_is_spoof,screen,0.18665939853986838,0.996710818045039
ASVspoof2021_DF,Spectra-AASIST,full_waveform,inst_freq_dispersion,1,5000,0.004469362075033864,0.7520372839643479,5000,0.01572655837098058,0.27465178369052473,negated_raw_is_spoof,screen,0.7713433868072386,0.3236241636400179
ASVspoof2021_DF,Spectra-AASIST,full_waveform,modulation_centroid_hz,1,5000,0.12197523854457398,4.923528815755588e-18,5000,0.012338724386311974,0.39140984538121937,negated_raw_is_spoof,screen,1.0748147968934565e-17,0.44732553757853644
ASVspoof2021_DF,Spectra-AASIST,full_waveform,modulation_entropy,1,5000,0.10884205737735556,1.188130525207789e-14,5000,-0.001611778834671136,0.910861459443457,negated_raw_is_spoof,screen,2.4194657967867704e-14,0.9260195170136204
ASVspoof2021_DF,W2V2-AASIST,full_waveform,crest_factor_db,0,5000,-0.5107880635525582,0.0,5000,-0.5881376751458429,0.0,negated_raw_is_spoof,screen,0.0,0.0
ASVspoof2021_DF,W2V2-AASIST,full_waveform,peak_dbfs,0,5000,0.12079612092224983,1.0273253130798707e-17,5000,0.01467920243267437,0.3040149146036074,negated_raw_is_spoof,screen,2.2305738623252765e-17,0.35468406703754196
ASVspoof2021_DF,W2V2-AASIST,full_waveform,rms_dbfs,0,5000,0.5107976156009412,0.0,5000,0.5881396002079137,0.0,negated_raw_is_spoof,screen,0.0,0.0
ASVspoof2021_DF,W2V2-AASIST,full_waveform,integrated_lufs,0,5000,0.13656186561958455,3.031623138686255e-22,5000,0.003871497551665745,0.7863121101137304,negated_raw_is_spoof,screen,7.315083480061628e-22,0.817406565066728
ASVspoof2021_DF,W2V2-AASIST,full_waveform,silence_fraction,0,5000,-0.4632277014215043,1.763314923745088e-264,5000,-0.5431220849947624,0.0,negated_raw_is_spoof,screen,2.7881120676628215e-263,0.0
ASVspoof2021_DF,W2V2-AASIST,full_waveform,clipping_fraction,0,5000,0.29010978657657854,1.4854114679595986e-97,5000,0.03316873458365892,0.020176853370571207,negated_raw_is_spoof,screen,9.883133727414358e-97,0.028425252547219813
ASVspoof2021_DF,W2V2-AASIST,full_waveform,frame_rms_cv,0,5000,-0.7246777402246787,0.0,5000,-0.6288377742354939,0.0,negated_raw_is_spoof,screen,0.0,0.0
ASVspoof2021_DF,W2V2-AASIST,full_waveform,frame_rms_range_db,0,5000,-0.22225262158344114,5.307027674966637e-57,5000,-0.5424518932851257,0.0,negated_raw_is_spoof,screen,2.2220078489579935e-56,0.0
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_centroid_hz,0,5000,0.31942367735161176,5.58346555425765e-119,5000,0.27912806393642575,1.7731996048252165e-88,negated_raw_is_spoof,screen,4.312745807426598e-118,1.059191230615596e-87
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_centroid_std_hz,0,5000,0.29734224232223455,1.3019247472338618e-102,5000,0.23502377325562956,1.5453841002904942e-62,negated_raw_is_spoof,screen,8.973265950165694e-102,7.608044801430126e-62
