dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
ASVspoof2021_LA,RawBMamba,deterministic_crop,spectral_slope_db_per_khz,0,5000,-0.41621997748079903,9.231388795706398e-209,5000,-0.47482627636009683,8.458301113991889e-276,negated_raw_is_spoof,screen,2.1028790748185422e-207,2.583626522092068e-274
ASVspoof2021_LA,RawBMamba,deterministic_crop,low_high_energy_ratio_db,0,5000,0.3682636330593836,2.057122689692271e-160,5000,0.4092934043446639,1.5955704424706265e-198,negated_raw_is_spoof,screen,2.5364888944462497e-159,2.6474650304697803e-197
ASVspoof2021_LA,RawBMamba,deterministic_crop,spectral_flux,0,5000,0.08679601701617311,7.872634926105883e-10,5000,0.0852785395686429,2.0005682791451304e-09,negated_raw_is_spoof,screen,1.2448025106689773e-09,3.1857390606292125e-09
ASVspoof2021_LA,RawBMamba,deterministic_crop,f0_median_hz,0,4978,0.008557649735420612,0.5460804115540218,4978,0.2338785027796862,5.586156507394348e-62,negated_raw_is_spoof,screen,0.5663056119819485,2.1824983563773266e-61
ASVspoof2021_LA,RawBMamba,deterministic_crop,f0_iqr_hz,0,4978,-0.23981689027489797,4.680390902408606e-66,4978,-0.1794920905876654,8.048049003986679e-37,negated_raw_is_spoof,screen,2.1616650765763457e-65,2.154696785131095e-36
ASVspoof2021_LA,RawBMamba,deterministic_crop,voiced_fraction,0,5000,-0.061227225934804015,1.4749199108183499e-05,5000,-0.12387294764404196,2.5483572054116703e-18,negated_raw_is_spoof,screen,2.0063687855666622e-05,5.0072983685281945e-18
ASVspoof2021_LA,RawBMamba,deterministic_crop,hnr_db,0,4978,-0.12282465344364842,3.418094591922832e-18,4978,-0.1586679945853389,4.8265225082309186e-29,negated_raw_is_spoof,screen,6.572130374169223e-18,1.126188585253881e-28
ASVspoof2021_LA,RawBMamba,deterministic_crop,cpp_proxy_db,0,4978,0.0005989072013963662,0.966303186113709,4978,0.11525099804789733,5.499450131076867e-16,negated_raw_is_spoof,screen,0.9691876732364366,1.0351906129085866e-15
ASVspoof2021_LA,RawBMamba,deterministic_crop,jitter_proxy,0,4978,-0.26086652001106575,3.041853345062239e-78,4978,-0.27599523507031887,1.5515914767051066e-86,negated_raw_is_spoof,screen,1.703437873234854e-77,8.374855199564913e-86
ASVspoof2021_LA,RawBMamba,deterministic_crop,shimmer_proxy_db,0,4978,0.024609541412874227,0.08253702167596043,4978,0.049404724123248665,0.0005347082754571157,negated_raw_is_spoof,screen,0.09416787532469509,0.0007136523557242935
ASVspoof2021_LA,RawBMamba,deterministic_crop,f0_delta_hz,0,4978,-0.1857634678437024,6.866748810107038e-40,4978,-0.17004660024694426,3.611968898695404e-33,negated_raw_is_spoof,screen,2.1412785152630763e-39,9.006467903240488e-33
ASVspoof2021_LA,RawBMamba,deterministic_crop,group_delay_var,0,5000,0.09862260221690407,2.7691039237028724e-12,5000,0.12782905738629624,2.0417329811136489e-19,negated_raw_is_spoof,screen,4.693159739541817e-12,4.1202539438689846e-19
ASVspoof2021_LA,RawBMamba,deterministic_crop,inst_freq_dispersion,0,5000,-0.05222290692769096,0.0002204805727423293,5000,-0.12086489796807552,1.646630581458076e-17,negated_raw_is_spoof,screen,0.00028741599395314316,3.207350002144426e-17
ASVspoof2021_LA,RawBMamba,deterministic_crop,modulation_centroid_hz,0,5000,0.19432203225288125,9.679616750264173e-44,5000,0.32415871208631897,5.218913234776874e-121,negated_raw_is_spoof,screen,3.2523512280887623e-43,4.008125364308639e-120
ASVspoof2021_LA,RawBMamba,deterministic_crop,modulation_entropy,0,5000,0.09479174308766972,1.864739849182855e-11,5000,0.26704701425745125,2.7579583880271953e-81,negated_raw_is_spoof,screen,3.0940868608663666e-11,1.3528087859520258e-80
ASVspoof2021_LA,RawBMamba,deterministic_crop,crest_factor_db,1,5000,-0.32993963559742245,2.8059370494370342e-127,5000,-0.24822042359574015,3.1431436382842414e-70,negated_raw_is_spoof,screen,2.6745953152080666e-126,1.3539695672609042e-69
ASVspoof2021_LA,RawBMamba,deterministic_crop,peak_dbfs,1,5000,-0.00457961908449225,0.7461282958353613,5000,0.020227182162169725,0.15526794906920208,negated_raw_is_spoof,screen,0.7625828361997914,0.1747739728216144
ASVspoof2021_LA,RawBMamba,deterministic_crop,rms_dbfs,1,5000,0.33190149791599116,7.294794191963811e-129,5000,0.26205023602427646,2.415196749970214e-78,negated_raw_is_spoof,screen,7.00300242428526e-128,1.1349735776083803e-77
ASVspoof2021_LA,RawBMamba,deterministic_crop,integrated_lufs,1,5000,0.14001290288723672,2.599952413914835e-23,5000,-0.0580728438861533,4.4332290670155556e-05,negated_raw_is_spoof,screen,5.672623448541459e-23,6.193617324395953e-05
ASVspoof2021_LA,RawBMamba,deterministic_crop,silence_fraction,1,5000,-0.16456578532975075,1.0857958842007231e-31,5000,-0.16805354643542803,1.319062329086876e-32,negated_raw_is_spoof,screen,2.918619336731544e-31,3.252880312463783e-32
ASVspoof2021_LA,RawBMamba,deterministic_crop,clipping_fraction,1,5000,0.2669243454938536,2.5456804448404358e-82,5000,0.059246639614161746,3.1009875530028916e-05,negated_raw_is_spoof,screen,1.5342576313298412e-81,4.364112325901451e-05
ASVspoof2021_LA,RawBMamba,deterministic_crop,frame_rms_cv,1,5000,-0.4070744069105158,6.519947366098567e-199,5000,-0.2791467400646149,4.507126918996327e-89,negated_raw_is_spoof,screen,1.2886484205935993e-197,2.513518082626997e-88
ASVspoof2021_LA,RawBMamba,deterministic_crop,frame_rms_range_db,1,5000,-0.15293585436477508,1.507811309326007e-27,5000,-0.19169738129477829,4.371059423241559e-42,negated_raw_is_spoof,screen,3.618747142382417e-27,1.3054897477414788e-41
ASVspoof2021_LA,RawBMamba,deterministic_crop,spectral_centroid_hz,1,5000,0.05147366106941717,0.00027132673514539097,5000,0.0795442929729014,2.1796139332421104e-08,negated_raw_is_spoof,screen,0.0003519914401886153,3.367127731353329e-08
ASVspoof2021_LA,RawBMamba,deterministic_crop,spectral_centroid_std_hz,1,5000,0.05460805826694352,0.00011187004230837918,5000,0.07075392168510619,6.460356847633138e-07,negated_raw_is_spoof,screen,0.00014769482992383265,9.583575720992204e-07
ASVspoof2021_LA,RawBMamba,deterministic_crop,spectral_bandwidth_hz,1,5000,-0.1276943648419039,1.2549270123754272e-19,5000,-0.025490863359207413,0.07327668007871121,negated_raw_is_spoof,screen,2.5098540247508544e-19,0.08504650952140576
ASVspoof2021_LA,RawBMamba,deterministic_crop,spectral_rolloff85_hz,1,5000,0.022298533627914955,0.1148999783419514,5000,0.06759350179214801,1.9934069747290573e-06,negated_raw_is_spoof,screen,0.12944306026117575,2.90894568299224e-06
ASVspoof2021_LA,RawBMamba,deterministic_crop,spectral_flatness,1,5000,-0.17599875954439828,4.51671485730614e-36,5000,-0.04756507567406022,0.0008273254894592066,negated_raw_is_spoof,screen,1.3196662539607506e-35,0.001091192794733242
ASVspoof2021_LA,RawBMamba,deterministic_crop,spectral_slope_db_per_khz,1,5000,-0.1539115842918511,6.963976463252637e-28,5000,-0.05804899422809518,4.473356908252058e-05,negated_raw_is_spoof,screen,1.7017426121111898e-27,6.243189703728729e-05
ASVspoof2021_LA,RawBMamba,deterministic_crop,low_high_energy_ratio_db,1,5000,0.15729130101075198,4.6105275762457067e-29,5000,0.02516101071175609,0.07707440965706955,negated_raw_is_spoof,screen,1.1669583921797042e-28,0.08922308921541901
ASVspoof2021_LA,RawBMamba,deterministic_crop,spectral_flux,1,5000,0.10942810273962918,8.55270290976471e-15,5000,0.06906442369513295,1.187021297322663e-06,negated_raw_is_spoof,screen,1.534690615583948e-14,1.7473785581617292e-06
ASVspoof2021_LA,RawBMamba,deterministic_crop,f0_median_hz,1,4969,-0.08141111423836445,9.091657960129932e-09,4969,-0.0444749421605755,0.001831873636382569,negated_raw_is_spoof,screen,1.3853954986864658e-08,0.00234927306039902
ASVspoof2021_LA,RawBMamba,deterministic_crop,f0_iqr_hz,1,4969,-0.03413189716833856,0.01612421070291998,4969,-0.08215794523590537,8.241585141058515e-09,negated_raw_is_spoof,screen,0.019383666533742804,1.2955193484891981e-08
ASVspoof2021_LA,RawBMamba,deterministic_crop,voiced_fraction,1,5000,0.18732413581811994,1.0226527664608055e-40,5000,0.005526400399866097,0.6978311815760359,negated_raw_is_spoof,screen,3.2416163163285914e-40,0.7220054719308638
