dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
ASVspoof2021_LA,AASIST,deterministic_crop,crest_factor_db,0,5000,-0.19321931592540986,2.9525665965732363e-43,5000,-0.24159053251658485,2.011771304918663e-66,negated_raw_is_spoof,screen,9.798146927887479e-43,8.370961714584157e-66
ASVspoof2021_LA,AASIST,deterministic_crop,peak_dbfs,0,5000,0.05464529240204776,0.0001106675154805023,5000,0.04688660643948089,0.0009898192409996903,negated_raw_is_spoof,screen,0.00014625087591523607,0.001300407683190209
ASVspoof2021_LA,AASIST,deterministic_crop,rms_dbfs,0,5000,0.19466719283135972,6.817886658476065e-44,5000,0.24435333466693923,5.909371592230886e-68,negated_raw_is_spoof,screen,2.2965512954866746e-43,2.4975457295466383e-67
ASVspoof2021_LA,AASIST,deterministic_crop,integrated_lufs,0,5000,0.056177178280435384,7.05356027687126e-05,5000,-0.054703033913390486,0.00012124267224403925,negated_raw_is_spoof,screen,9.376839774594435e-05,0.0001661061687013137
ASVspoof2021_LA,AASIST,deterministic_crop,silence_fraction,0,5000,-0.14421544952261292,1.2002233262346562e-24,5000,-0.06626196706443345,3.209664144880401e-06,negated_raw_is_spoof,screen,2.68850025076563e-24,4.648479106378512e-06
ASVspoof2021_LA,AASIST,deterministic_crop,clipping_fraction,0,5000,0.32608783586843515,3.3593096155348598e-124,5000,0.15430912235573357,1.1737993265295467e-27,negated_raw_is_spoof,screen,3.0506162995127375e-123,2.6738750760266287e-27
ASVspoof2021_LA,AASIST,deterministic_crop,frame_rms_cv,0,5000,-0.23247165234444545,2.438823891723834e-62,5000,-0.2592408370366793,1.5059249267871664e-76,negated_raw_is_spoof,screen,1.0889632260720375e-61,6.931380484938191e-76
ASVspoof2021_LA,AASIST,deterministic_crop,frame_rms_range_db,0,5000,-0.12056954964167566,1.1823087689481159e-17,5000,-0.016525796299619016,0.2459493673476956,negated_raw_is_spoof,screen,2.2443827478337114e-17,0.27139240534918135
ASVspoof2021_LA,AASIST,deterministic_crop,spectral_centroid_hz,0,5000,0.054517946038026274,0.00011483153569295848,5000,0.1029282767513186,4.319563235825266e-13,negated_raw_is_spoof,screen,0.00015145592146352914,7.569091250259658e-13
ASVspoof2021_LA,AASIST,deterministic_crop,spectral_centroid_std_hz,0,5000,-0.35458206943979276,4.747094493328782e-148,5000,-0.3506006311012173,1.3466302130740062e-142,negated_raw_is_spoof,screen,5.272805784325523e-147,1.321073727278441e-141
ASVspoof2021_LA,AASIST,deterministic_crop,spectral_bandwidth_hz,0,5000,-0.21442153650200757,4.339920648706095e-53,5000,-0.19920272556487006,2.6084418789612385e-45,negated_raw_is_spoof,screen,1.6523663886291761e-52,8.190995059168001e-45
ASVspoof2021_LA,AASIST,deterministic_crop,spectral_rolloff85_hz,0,5000,0.1097956833694145,6.952998135076131e-15,5000,0.1690897516885514,5.979039221314072e-33,negated_raw_is_spoof,screen,1.2509811905679143e-14,1.4853657510990965e-32
ASVspoof2021_LA,AASIST,deterministic_crop,spectral_flatness,0,5000,-0.5152908574523684,0.0,5000,-0.5407197338331023,0.0,negated_raw_is_spoof,screen,0.0,0.0
ASVspoof2021_LA,AASIST,deterministic_crop,spectral_slope_db_per_khz,0,5000,-0.5476507440791734,0.0,5000,-0.5903979092165378,0.0,negated_raw_is_spoof,screen,0.0,0.0
