dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
InTheWild,AASIST,deterministic_crop,frame_rms_range_db,1,11816,0.09781124783065502,1.6232756344372314e-26,11816,-0.030982084695071237,0.00077870222648104,negated_raw_is_spoof,screen,2.772150511669173e-26,0.000982700274545087
InTheWild,AASIST,deterministic_crop,spectral_centroid_hz,1,11816,-0.12558668070590012,9.569330602882071e-43,11816,-0.11519162208021712,4.976672409006383e-36,negated_raw_is_spoof,screen,1.916718380070567e-42,1.5030669028549614e-35
InTheWild,AASIST,deterministic_crop,spectral_centroid_std_hz,1,11816,-0.015972064211684782,0.08254381913542866,11816,-0.08809216773326625,1.0626608240157116e-21,negated_raw_is_spoof,screen,0.09012095281723487,2.3803602457951937e-21
InTheWild,AASIST,deterministic_crop,spectral_bandwidth_hz,1,11816,-0.20983053920754113,1.0725224056743332e-117,11816,-0.16590103315564,2.4425897744491154e-73,negated_raw_is_spoof,screen,3.9277114801806645e-117,1.415017524508453e-72
InTheWild,AASIST,deterministic_crop,spectral_rolloff85_hz,1,11816,-0.1226086212343759,8.260936683687692e-41,11816,-0.1254718826257701,1.7798370216049537e-42,negated_raw_is_spoof,screen,1.6161133774201248e-40,5.980252392592643e-42
InTheWild,AASIST,deterministic_crop,spectral_flatness,1,11816,-0.03374133832019467,0.00024408456283075579,11816,-0.2064873997271611,1.9974788879715582e-113,negated_raw_is_spoof,screen,0.0002958067199680214,2.3757625003838707e-112
InTheWild,AASIST,deterministic_crop,spectral_slope_db_per_khz,1,11816,0.020346038298543884,0.026991666200786323,11816,-0.14735223049883503,4.455219474326611e-58,negated_raw_is_spoof,screen,0.030510344300972932,2.0436228578481108e-57
InTheWild,AASIST,deterministic_crop,low_high_energy_ratio_db,1,11816,0.24194731695883884,5.4095476441015624e-157,11816,0.22371262359553096,2.6682247960258387e-133,negated_raw_is_spoof,screen,2.5690572557146643e-156,3.550588243424482e-132
InTheWild,AASIST,deterministic_crop,spectral_flux,1,11816,0.4417513958210217,0.0,11816,0.2712447621812157,2.0607185878129306e-197,negated_raw_is_spoof,screen,0.0,4.260931972339352e-196
InTheWild,AASIST,deterministic_crop,f0_median_hz,1,11699,0.21414195493772797,2.0248233383957025e-121,11699,0.07084340244853769,1.963554749147429e-14,negated_raw_is_spoof,screen,7.580397122016223e-121,3.6200515539837373e-14
InTheWild,AASIST,deterministic_crop,f0_iqr_hz,1,11699,0.021538622126954544,0.01982307399357574,11699,-0.08369089706934514,1.49147605284877e-19,negated_raw_is_spoof,screen,0.02253994200284754,3.181815579410709e-19
InTheWild,AASIST,deterministic_crop,voiced_fraction,1,11816,0.2019711733999614,5.217920683544952e-109,11816,0.2025081892345082,4.421640649402411e-109,negated_raw_is_spoof,screen,1.753221349671104e-108,4.993852968736842e-108
InTheWild,AASIST,deterministic_crop,hnr_db,1,11699,0.17368461500174587,6.6960261655688166e-80,11699,0.0525341060888298,1.4123757616958892e-08,negated_raw_is_spoof,screen,1.8555585910359772e-79,2.1400597787139517e-08
InTheWild,AASIST,deterministic_crop,cpp_proxy_db,1,11699,0.19190384140651093,1.897663626070744e-97,11699,0.0885431133732486,1.050380753863843e-21,negated_raw_is_spoof,screen,5.93130212427693e-97,2.3567808567495908e-21
InTheWild,AASIST,deterministic_crop,jitter_proxy,1,11699,-0.010500402277439914,0.25610157769854613,11699,-0.06214374682791939,1.929680742301992e-11,negated_raw_is_spoof,screen,0.27123760474928765,3.2540663960525436e-11
